id_boleto,id_pagador,id_beneficiario,dt_emissao,dt_vencimento,dt_pagamento,vlr_nominal,vlr_baixa,tipo_baixa,tipo_especie
a46a25c92f846ee1b1288a1417286c496873e542955c83d5b78db731ebcab51f,4c45a1405fa7e97cfefe7096e655af86b6718155d6de08c25c00c5de7acfe85e,89a7b1aea47e0a18630e3bc9b7299803fb7a7d2947bc733cf5e932c8e84e2505,2024-02-28,2024-05-01,2024-05-02,1140.49,1140.49,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
3a9d202c24110c2b77b8bb238a1635f31dea6c32746cd06efaad695f889f608d,055871b50374b32601d8e6dcc3d82dd71873bb1c65ae440b3e86183c2988b5c4,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-15,2024-05-24,2024-05-24,73.96,73.96,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
039be7cdf4b25b179c4beb5e9918e9870e3ada0c1ef7787cfa07de86f6479aa5,7ea1a6a6fd1887663b2b47baaea9c0b6dbffeff5dc283c01dda1e213d1c27387,adce8baf718444f3931219de4c306e5df6cec8c9f23589308c3534b5f79765ea,2024-04-24,2024-05-20,2024-05-24,237.3,243.32,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
1ad16db9deacf953e79c0cfa19f57b7991ea07d977c6feb272d766da9d51f84b,dc4692b6f4e7d013efb42cdee588d1fb30095d7ba1083bcb4da084619a0731ab,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-03-19,2024-05-23,2024-05-23,398.76,398.76,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
33ec1ae87a87536986a6d80c7cca09f987ada9a16fabd24a8499929ccd0a8388,1b99e1c7128a42981df10088c2775ade1409c8c312447aff79bef5e3e99a4d5e,f1f680b70b8ced1f8fd4514c844fc68ecf5975ffc153ba081003b1cbe15bf087,2024-01-16,2024-05-15,2024-05-15,461.92,461.92,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
eec474841503cf10454bfd62d8e1d84ed8e0636b7ab4bda0b10f2de66dfb6a04,bf048b0850fda2a787ebbc53d735939c0df70eee0e8a0b3a3281c9ad5f281bba,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-22,2024-05-24,2024-05-27,710.0,729.87,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
94f760affcf0602ef348b9de6f281f24347f16295ef20f4d1d5d15fbd0fa3bba,2877bd592493d0b80bbfc988736bdce572fe87e2396130554fd75bc384b2cd32,a283cc5e114715927ef358be9106e28becb9a3933b00634116cae3a8f08757fb,2024-04-22,2024-05-06,2024-05-06,3578.66,3578.66,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
51babdbaaedf71f703e4eb5c33738261d679663df6fc9100ffe0b28cf65885b2,ec0775b33b26bf2e213eb874d7017359e8ee6b4e0d299f08aa517a2b06fa9f46,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2023-12-15,2024-05-13,2024-05-13,1503.29,1503.29,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
569bf30b973fd9b4c638812e26678843a7b576445d90b2a51c94497cfa7af6e1,57a4da7eaaf6771a2df12181c4653e8e191e6dfc5a53e44ff202f1454e906cc7,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-04-24,2024-05-31,2024-06-07,875.06,908.87,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
511ce8af93bf9468638ef187a1e164a456d3403fb16711631834c2861e45cd27,5f9209a25d2bb470067053e2532cbffb18c7200d1983b3ddb28740deebf0211d,00d088a48364e7781618e0ca042c6340c8168ed6cdf81d80a76d483c126cff6d,2024-04-15,2024-05-27,2024-05-16,627.07,627.07,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
41649f3dea1065bf1f99d1480c9945107a8c25cc8729835227301b59e07f0fd1,0005f9a401a3e628bfb8a8264a89e8018087737f38c448b128af27a2959365f2,af86d96c88103c7c8acddfcaa7e40d619b7a153cc0b5369fba70926e453bd105,2024-04-05,2024-05-24,2024-05-24,8939.74,8939.74,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
1d727ac428bb16ed8c67cfa5056e35cc7af897570ba12f4ef056532a8b8a1520,8511d2c885e01a8612a069d27106e2e4d5e6d87acf7925a70915007d6a9b9c55,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2024-01-25,2024-05-24,2024-05-20,822.03,822.03,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
2371fc7fdc6ddae54bb9e8a216628f6e6f103429ea4850d9260afcc010a42305,7daa13a3fa440349817b8f08adf54223a5728522efe60e5ca82425b3812288b5,dc6e385c62deebf41aff26fb9e1bc5c44c025c96c88fe6395d49ad90ba4d7899,2024-02-27,2024-05-27,2024-05-27,38328.74,38328.74,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
7f3ad74dfce63c6c2b7fc1823a99499cb5d965e2a648d71cae6ddb772fb81fc0,0e6d8d8f6ae45a78d0bc40b02e7ca365d939e4759cc6d1fcb9a6fd1f1f5d6c97,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-01,2024-05-12,2024-05-13,796.4,796.4,1 - Baixa integral intrabancaria,DMI DUPLICATA MERCANTIL INDICACAO
13d274c1df5353f5054700a922a1ea9573680041d134826fe3f32e05e2dffe23,67915282ecd97b99c2ae2315014df3d9389b2314963e82adb5bd7c8763a872e0,da99df2c9e5676f9c61c92ba9600f826d6ed0fcdf5d0fc62335dbe6f53a64f49,2024-03-15,2024-05-23,2024-05-23,33615.6,33615.6,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
cb2a7084591786fba92d2cac5ee412af25a1ab8df6f1e0539d8b4df0617048a3,0f590c3af0c6ebd664515db0d80bd84ff96b582e4d9e0b0c66973da2cfd21bdf,9a81553d299fe54cf3e0151cea555472d12d37414c1600987656c6ce2eef52f7,2024-02-28,2024-05-08,2024-05-06,2314.29,2314.29,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
f71385103924e6a4285cd188f8a9ace683aff252de3781f0d81a512de7154f42,b4419736b0c287b8666901dd3c16029cb0247cfa16a1f12f043f5884b118daf9,00d088a48364e7781618e0ca042c6340c8168ed6cdf81d80a76d483c126cff6d,2024-02-27,2024-05-07,2024-05-07,410.11,410.11,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
932813552530b0267be4c23e9cf91fbb5d1dadeaef2d2389fcb0a6df8700df52,13d19b1ea41a7808d8b8074aef519d3f8235c5f019b7aff6c30f8ead66f233ae,ae7ff6e57a33cf6f89e81a7f244f4d03b23382f7854e989d1c65963e23deba16,2024-05-17,2024-05-24,2024-05-22,115268.76,115268.76,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
134c1111e0435038b62c77dd98ec3c3d6a8a66e56f365b1321e8a3915222f13e,52b1c71aac17f92553600dac72995888b9c367a17a4ff86e64e525a45dcda079,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-22,2024-05-14,2024-05-14,2145.0,2145.0,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
de8a8b140afea8aeb94c931c155bd5c0c809770455d2cd353f91ceec7c37bb20,229fc205f48b9a4a4f4ca73dfb4cdca474c6a6cffabb4a314e4850819362617e,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2024-03-28,2024-05-24,2024-05-24,480.33,480.33,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
266ffba9c9462a564ede703a25f673f478ee9fe6b6f4b8aa2406993dd560a3f2,4bc8f84621090ddeee58575f1529aa0dc0c86ffe052d771beff3640940e210ca,bea85c64573afff189dea2da6956ba420dc5ba82a11e55b2089933b07ce438a6,2024-04-10,2024-05-08,2024-05-08,12844.23,12844.23,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
3891f30b0b39e52fad7566af094bf3ab52b39369ce5d8d6ea553a130734e9d96,af3e04f42de6bdf831e0f56a1e56868e9f26ca989403b81a47b053c2e1f29816,39f1b7de2d7f7e94a3711194fff411ee2fdf8042030551410c8cba7b198dff94,2023-08-30,2024-05-08,2024-05-08,827.56,827.56,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
ebb4a7a23f4c6df061e4f91a550a43bd961ccaa4cdfdec6bce9c86f97ccd3a90,006f986ab24b52fb10bfbebdb511ad20e28c042bc4c0321d1a2ff4cfe6cffb72,6356062169a6d21e14025c970a2d9ca97402094699612e6f070a5cc02c3b7900,2024-04-17,2024-05-14,2024-05-14,172208.4,172208.4,1 - Baixa integral intrabancaria,DMI DUPLICATA MERCANTIL INDICACAO
d133c3b5b3859ea5d3922c6b2a91401dd179284a7d6f4c30ec0a40607fb74cba,93d7674c18bedf45e3afb4d4ce6cb67094a2b3b9e316606e178e4eb0c98f0b08,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-03-07,2024-05-16,2024-05-16,690.28,690.28,1 - Baixa integral intrabancaria,DMI DUPLICATA MERCANTIL INDICACAO
fa843083b4d543fa6eeb647fc8a4afd4863a7c68a2fb9ed9d6e7ea82c6e1c7a8,83d9b2f4fc4a72f299519a7abfab458788663e7a22e5832459356567764eb1bf,a15e38a302b386a20e19e6c59cf4abe3fa4bb192b53982701dd32ce9cf17b6d5,2024-03-30,2024-05-14,2024-05-15,15128.34,15203.34,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
0e19ccf39e41d50cafb95e0afcff8786cea5e3704f66ebdfd5acd1f9ae3127da,566b956e287edea803ec3f9d8ec8dca49d981f55c56db156c4a845f9c04ea53a,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-01,2024-05-05,2024-05-06,186.88,186.88,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
243dc1ec877b72bb735c2f633d75b7ac3cbce3c4860c12b75b48114c1a30645b,17ec8bd7423a809778388d267c5e9b3ad9714de23ebcb5ae7778e9e342d2c204,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-16,2024-05-27,2024-05-27,840.0,840.0,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
d6ec071cc27d879e3f21585fb76118756154f2a2f5dba2503e85ab673a7d5808,23324b3c93a7211483c146313b47a295d7d53dda5bd3fb02d2ef749afb76cd4c,c4aa31d68a96d303e139a15492b6722ae0cb380c02614e81469161edb228d0d5,2024-04-03,2024-05-16,2024-05-03,6541.69,,5 - Baixa integral por solicitacao do cedente,DM DUPLICATA MERCANTIL
8692e45734ba9937437a7b5ee7744eaaae10fcebb7caf9b21382f335018cf4df,6b61062caa086a6018d9bbcb2d59725269663efa12bcec9e8884ca3d6c59520e,a77d5a31c854890b5e11206f09939dd12079ac0bff7c5074f90d85ae9c0fe5d6,2024-04-30,2024-05-14,2024-05-14,354.48,354.48,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
e49a0d7d2c0ff704f4f533eefb78d545108a7837c90ba4059ce22f32e8b83ebe,d2833d282d475295e492b9f14af1663346bba5057d8dd0e103a5edb380e07844,fa508a82fb3595f9ddc13d8a41ab5b6e37d3666b90e88bc52bcb56d9fe2d4a91,2024-05-02,2024-05-22,2024-05-22,6825.0,6825.0,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
3c0c602d4ae3fa95cd240a4016f87e8b8efc41ac51edc03700831dd72036ea9e,f8a279c66b7da36f95ec86e317cb70e2fab726ffb5aef130490929e1dbce9ca3,dc6e385c62deebf41aff26fb9e1bc5c44c025c96c88fe6395d49ad90ba4d7899,2024-03-05,2024-05-03,2024-05-03,91867.55,91867.55,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
d71820ef9a3203b7bae56d7f7ed0773377c58c2050a5761b4c7d7b668f5132cc,ec09bac25dbca55cbc9dba6bac6bc72a9feb455ecf6eae675e4c8a6e3a8cd4ef,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2024-05-03,2024-05-30,2024-05-31,524.7,524.7,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
f163618360ff78b489ad24832f32feb8f01fadbaa5fc397af198c4663339df6b,831238ff097070a2e8a63c8cf7f6f49004d6fdfe8a4298d29e5ba771ef4ae6c8,1e9e69976ff19ff952136463c25d9c559887cec129ea236ea8b8f86feb407f7e,2024-03-07,2024-05-06,2024-05-06,1035.83,1035.83,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
2bc404e86d0ec00515d2eacdf672c93f436f97a8ed0664ec27d322513d9223ac,c0f3486584c05572bd32532151ebb1ad321936a6d78b365156808b281588169e,0d14ea6dccc8c79cf3818c4de2fc7c5aca0a9d986b63bae5e7ed28bf693ef38c,2024-01-24,2024-05-22,2024-05-22,210600.0,210600.0,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
013f64457c1ae4e96bee9ab8de22b1b45a3f467c5fe801af90186569706d270b,040442ac14fbb8a32b7b47da75bed955817f53134008cefcf628fd82ea5c44e7,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,2024-03-12,2024-05-11,2024-05-13,1116.8,1116.8,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
42740f908d640af21b6199955f531980dc1736966264a1a67ef968e7aea713ba,6cd71b7e343166198ae25fa91dafa2f410caad390410fb86841eafda28499d79,9993ae63d1b58c48a2c0092cfda28e5f1abcc666739bcff648595410274861af,2024-03-18,2024-05-20,2024-05-20,1376.19,1376.19,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
fc98718379f724d836e7ca4fc3c8b43a305f0cf4db1cc5b1c525e028125cb7d3,8342ea3bcc158d8a5ecd7c5c7f2a10500a9282d0b6fe3a885f2fd7173faf664a,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2024-01-17,2024-05-16,2024-05-15,537.04,537.04,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
17af65063ed7bedf316ed155b05f337683c454fd7e8b5ca84b877cc09ee9726c,307519b7d233dce982cab04117d46fb8beb74aa7ec9c000fea73bce11d1f710c,9993ae63d1b58c48a2c0092cfda28e5f1abcc666739bcff648595410274861af,2024-04-09,2024-05-09,2024-05-09,370.0,370.0,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
b42933e794e80bfeb048c8e45517584eea9f4a670b315446bc6617209094c84f,6a286d42c352d784fc9411f207f5e10152ebb44340f11c7e4cd2639d02aec142,9993ae63d1b58c48a2c0092cfda28e5f1abcc666739bcff648595410274861af,2024-04-30,2024-05-30,2024-05-29,906.08,906.08,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
aa0f391f28c93722b7b00cf9bfd7868ee62ad9b54f60937e11a6968930d2ee39,9863a58aada5422d339b20da7e6c81a7c51a427f62c74ad26c96e6c6067bbdd0,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,2024-03-26,2024-05-28,2024-05-31,317.1,319.53,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
21d1f95fbc874783e3fa3b190f8b4054ca7b1461fafe3fd7ecbfb3700e68c02d,4de0c18b241cf0c349da16f5f98999f527c4565e902bb6de3e20c4c0af8da515,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-09,2024-05-07,2024-05-07,691.5,691.5,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
a04b0a1a8e793863eb53048a602dd519663fe71199898670411343cf8b9ce029,9bac83ef296c3e7a31955569ce06c1dcc18963cd338224eb977354badae1afa2,08a356fcca453cbefe24598c176fdba97f89ebd6356be6e280f96462c5426ac7,2024-03-04,2024-05-05,2024-05-06,1833.33,1833.33,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
a782c4e7d903b129062a0b719ec51e4612b315fbf0a5be9f01eedff2e8361451,9bea1134d225ec591932c7893eef0fff566ab7f8a41d1534c6fa0d7f5ae1adc7,3ab8780ba4b76582dc1e3d428c997c763f07cd82e230624e53280e717564e922,2024-02-21,2024-05-15,2024-05-15,546.33,546.33,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
0da644f720678133d516ff5a5f2ffc93e7d13e1cc8883f575837c1893dce1131,44d419407a5df0ed6b2d2057aa90ef9730afeec420267fb6cb5a04cfb7983058,a7d5522d19f1f50c54ca1602dca7e3dec0fe8e1602c2b111432b9888dec08788,2024-04-08,2024-05-16,2024-05-16,13000.0,13000.0,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
61f6b855259e3bb5a5027ad751258f4e9dab322c8e601c654122cc0ea504d9bb,b27d820c12d1cccb4e284da4d51927621a9748331b9a34360cf2152cbf5ca55e,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-05-07,2024-05-27,2024-05-27,83.94,83.94,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
959faba7a3835704835d800232edb94ba0853a9081fe414c16fe2bbba106ea93,4e6de9bb991123d24481857cc7dc0ff796c2b35a4ebf641bcadea618af31b8d2,9993ae63d1b58c48a2c0092cfda28e5f1abcc666739bcff648595410274861af,2024-04-30,2024-05-30,2024-05-29,1016.67,1016.67,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
e2b72863920d3eeed25955eae4c73813ee6fad99a3f2336b7dfb876cc8225b99,5a5f0ee3c238d2b2c575aa887ffd0ccf4dcbe5b22a473bd3ceff10e1fc4873e4,40c1285e3692716a312aaed9983375cf876467040d12156e9c2557d55aa61fb9,2024-05-14,2024-05-30,2024-06-01,7810.36,,5 - Baixa integral por solicitacao do cedente,DM DUPLICATA MERCANTIL
9da63bea3387e2879634ef81ef6cdc5d3c3628da6d38d2cb3dc0df0ee9a82373,ab11f92000115b06592c83e0730d5fd85fc631a7506c77dc95922ad44c26ed43,00d088a48364e7781618e0ca042c6340c8168ed6cdf81d80a76d483c126cff6d,2024-04-03,2024-05-01,2024-04-29,427.12,427.12,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
a9c77730a4542b0493427075435ec722f4823c5c20223567809992c0e9c2001b,858179102e4092c2f3175df97c6ee9ce54fedab876bd233f6d1779764d7c339f,3df084d2e0e2973898d82fc346a1c6d239c078c17f7e7a331504d6a60523a61f,2024-04-08,2024-05-08,2024-05-08,708.9,708.9,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
de6f0ffee127846838f68975d5e9cc0994b46ec90838f7518e1ba82a396dcd48,8a07bd45bc8a5e718ec80176914608d57b16c0529d8df302c6477b530393d5d7,9993ae63d1b58c48a2c0092cfda28e5f1abcc666739bcff648595410274861af,2024-03-26,2024-05-25,2024-05-27,759.0,759.0,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
6ee045634d0f21f45bbff8b8433a5109b00a2a9fdd737ffc57b3578e2e1f63de,a4b4baa758cf5d5c8d51f118a39a982f6401d2b716d67e00dc603ffa2cf1ebd2,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-01-30,2024-05-20,2024-05-20,448.67,448.67,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
8312bf235e1db743bd2247aab4dcfe4854c6f408167e2f39f4ef0f662fdf7926,f8ec76c5b36d2a8ce7bba40c6d20271167ead96ccdb690329692f0911a82fc1f,dfa1d38e229125ebee0e970b9867e94286f836a0e0e0103485699322a95b9afc,2024-04-08,2024-05-06,2024-05-06,67549.58,67549.58,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
5f09701bfef648f6b293430bd9470fea58f5c7b3cc8735ddd41c3aaed85854b6,62c32401efdbd0894de6ac557970b2bf113e9ca873c9e3fe677a3ed0fab984a7,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-03-22,2024-05-01,2024-05-15,2101.4,,5 - Baixa integral por solicitacao do cedente,DM DUPLICATA MERCANTIL
84a5cbd07698499ecd0869e20334fe5ceeadca9f5f6c05362da73620c98e24c8,e670e33963f1737a542dfd7441a105b582514026ed5ed29981bae2855b4a5dab,947c99dae97459cc41a73c4931d813d2a204c4e142f56e555867026cdce3e893,2024-03-08,2024-05-02,2024-05-02,3041.76,3041.76,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
fda0875390e7ec9d8a6d48a6ba86de5377cf8a645cc21a82160fbca630d371cd,41cf5f995efe067bdf9719ba9bee68af055a7a1d41c27bccbe4abdd6c3745efb,33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,2024-04-04,2024-05-08,2024-05-09,1462.5,1463.72,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
b09c73f3d0b18a03355d22b47a6e9e03de01bac537528036e255c15fb2a6a84b,92924e80921a61bea8c70a9dd1472830d28d236aa48ccf57f9ecf86817f2fb60,a77d5a31c854890b5e11206f09939dd12079ac0bff7c5074f90d85ae9c0fe5d6,2024-04-22,2024-05-13,2024-05-13,1254.67,1230.59,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
9cad852665fd7e0f6794d7780e02ccc7e1961a6b3f2df54e43c49688673bf881,0cd7c92703287cdeaeef72abed0cc7d0bdcfd6a1f0ddac36c612b91074f49b17,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-04,2024-05-18,2024-05-16,52.75,52.75,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
eef53231deb054814ab8fb3ddcde8ae1c71e27253e21ef17a1b81b528477dc15,9acad1e8e9a45c44e9b869ad73bcb00c4f710f27bbd5252d016c864512f7e551,c0e4e7deabb7ef4a507607f1da409f67e96e8d246cd4e765a21dbf13beae3ebd,2023-12-21,2024-05-23,2024-05-25,102506.66,,5 - Baixa integral por solicitacao do cedente,DM DUPLICATA MERCANTIL
9e5f38136ee41ce78cccef372a30c92dcc6210cf5f2703b4cc2bb1cc00329087,8c44f95fac1dda27deabd878be8bcce64033e83dbf28509e430a289ea9dc1231,a7d5522d19f1f50c54ca1602dca7e3dec0fe8e1602c2b111432b9888dec08788,2024-04-16,2024-05-07,2024-05-08,26000.0,26043.33,1 - Baixa integral intrabancaria,DMI DUPLICATA MERCANTIL INDICACAO
b488f560ea68c4c9c0fd59f9153d9df03b4d94cf95bed184ec83b9e66b040af9,9ce46791a81cf9a7ef774a2fa9eca82505c0da0cc0cb1ce2f7214c200f8fc9d5,29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,2024-02-02,2024-05-22,2024-05-22,389.16,389.16,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
f24d00fe2d005314509d52487bd08b60b68cb1aff85486c0bece675402c77cc0,f01ac7aace3ab47a017d4cd79cbb9424c96f314b91c4f31f1ea2201ec99ecf07,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-04,2024-05-23,2024-05-23,222.03,222.03,0 - Baixa integral interbancaria,DMI DUPLICATA MERCANTIL INDICACAO
f7df39c907acf3859bd8f3ce6923b1ba1699f0366061f8e4e7edf0279c05999e,4db40dc751d41db325a3185c63f88964bb84c4694f5a9fd2903e391c577cf1f7,fe3a5dc6235c63f2ca4136e53ab5afca9e1e18a739fb4740bfaa88593852a754,2024-03-12,2024-05-06,2024-05-06,583.18,583.18,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
8c2b4662aede5e87469f0653604755101c36bd62e571720b83aa70c4d38d20d5,1ae95b6dcce9744a8880abd08a3cc22f8a0c108e88fb13566b7b40e23f362e65,a49bb3fc6832ac91bcc393d82625a182d27a6117a8806031a0030c56effc88be,2024-01-24,2024-05-14,2024-05-14,6258.99,6258.99,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
a2ca0f6260eb1dae83a5fdd82effda42327e2ea970dcfe6e36c4e121946e8c29,001535d58bce027835cab82ba9cdee5b8f4ecf6a2a1623414eed7e26c601dc83,00d088a48364e7781618e0ca042c6340c8168ed6cdf81d80a76d483c126cff6d,2024-03-11,2024-05-13,2024-04-30,362.13,362.13,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
d62b01801459b18baf04d15ef5d562f8f8f0dbcbf119c2cc078dc275111c32fb,8619319b91727cbbb3011a0eb1071483834e56a73bc87cfe13d3893f53e7f0c7,a283cc5e114715927ef358be9106e28becb9a3933b00634116cae3a8f08757fb,2024-05-22,2024-05-28,2024-05-28,2351.32,2351.32,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
03eb353a5d8c90fc0d57995c53327d25250931caa7f23be7b75ed8f0cfdbd1ff,189cfc07c1a574e9533aa6e63c88a70111eb44945f24a5be372db05b67c27d24,a283cc5e114715927ef358be9106e28becb9a3933b00634116cae3a8f08757fb,2024-04-30,2024-05-20,2024-05-20,500.05,500.05,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
666f1eeeb3753caa1e82977f733c978094b5968761568d6242c7aec484781e58,66e93626f37047daa2004db9a212eb228f70d098f99adeed1043232d80c3ded7,947c99dae97459cc41a73c4931d813d2a204c4e142f56e555867026cdce3e893,2024-02-21,2024-05-22,2024-05-22,3102.62,3102.62,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
431330cb9691ba0ad151c7b32eb31e611dac762afbf6e74c9a3900e4da34fb9a,6e885a722cbd83522cfb4bbcec7fb3cbde6cc3486aa3835f70db31bfa4103b45,c1ce267dfa6a3afdaea4163b72b3cd43600ebce2853b861420b824ea1211c115,2024-04-17,2024-05-21,2024-05-21,230.21,230.21,1 - Baixa integral intrabancaria,DMI DUPLICATA MERCANTIL INDICACAO
e2965db8e2c7dc3edc2afd0413afda5bdc1b36d3c8f571cbc89360449892ac6c,ef87d07d7f0155adccaf3faf29cf0811897da7558a95da9cda389eb2352b7904,5c48e8f1a9150a7147dac286e5acef62575ee07ba1d6a578e262c980be210b3e,2024-04-12,2024-05-22,2024-05-22,231972.44,231972.44,1 - Baixa integral intrabancaria,DMI DUPLICATA MERCANTIL INDICACAO
0ba1e1da9a5e8c575082ca2bf0f34cbb50973534344de6bf2846fcec8f830064,81e7327a1a32c556b1a22d633a19dfd18fde516a0d454e246720e915316b0bf4,c4aa31d68a96d303e139a15492b6722ae0cb380c02614e81469161edb228d0d5,2024-04-12,2024-05-13,2024-05-13,5468.2,5468.2,1 - Baixa integral intrabancaria,DM DUPLICATA MERCANTIL
fccf1b0c710077a22dc0ddea0ff1ffe81e8d41d33d24bff3e103a8f6b47307ba,9c9d24cd3bb1a491d6aa09c1513cf65577b80672981b3d15aed3f3ea1c0f6969,da99df2c9e5676f9c61c92ba9600f826d6ed0fcdf5d0fc62335dbe6f53a64f49,2024-04-05,2024-05-28,2024-05-28,105693.28,105693.28,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
c3d39ea8938ba5c67c0888dcc39c9faa41062cfbd1b613ab8712406aab40b2cf,e4896c27d68a08ceefa7b753da25845acaff60c3370e1dcb0c4c2b1c2d7bd242,751bb74bb7e0769a7b191c68eb6cdb233b63838de11f0539ea418af75452f5ee,2024-04-10,2024-05-10,2024-05-10,1517.31,1517.31,0 - Baixa integral interbancaria,DM DUPLICATA MERCANTIL
