data_processamento;selic_meta;cdi_diario;dolar_venda;ipca_mensal;igpm_mensal;incc_m;ibc_br;inadimplencia_total;inadimplencia_pj;inadimplencia_pf;utilizacao_capacidade;ic_br_agro;ic_br_energia
2015-09-18;14.25;0.052461;3.9021;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-19;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-20;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-21;14.25;0.052461;3.9821;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-22;14.25;0.052461;4.0425;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-23;14.25;0.052461;4.1041;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-24;14.25;0.052461;4.1949;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-25;14.25;0.052461;3.9479;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-26;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-27;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-28;14.25;0.052461;4.0099;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-29;14.25;0.052461;4.1172;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-09-30;14.25;0.052461;3.9729;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-01;14.25;0.052461;3.9794;0.82;1.89;0.36;97.21648;3.24;4.08;2.48;76.5;185.03;213.08
2015-10-02;14.25;0.052461;4.001;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-03;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-04;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-05;14.25;0.052461;3.9141;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-06;14.25;0.052461;3.8567;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-07;14.25;0.052461;3.806;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-08;14.25;0.052461;3.8517;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-09;14.25;0.052461;3.7386;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-10;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-11;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-12;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-13;14.25;0.052461;3.825;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-14;14.25;0.052461;3.8507;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-15;14.25;0.052461;3.8344;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-16;14.25;0.052461;3.8438;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-17;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-18;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-19;14.25;0.052461;3.9015;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-20;14.25;0.052461;3.8656;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-21;14.25;0.052461;3.9386;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-22;14.25;0.052496;3.936;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-23;14.25;0.052496;3.8988;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-24;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-25;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-26;14.25;0.052496;3.8582;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-27;14.25;0.052496;3.9114;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-28;14.25;0.052496;3.8797;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-29;14.25;0.052496;3.9328;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-30;14.25;0.052496;3.8589;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-10-31;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-01;14.25;nan;nan;1.01;1.52;0.34;96.03784;3.38;4.2;2.63;76.8;176.15;205.23
2015-11-02;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-03;14.25;0.052496;3.8126;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-04;14.25;0.052496;3.7687;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-05;14.25;0.052496;3.7893;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-06;14.25;0.052496;3.8059;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-07;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-08;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-09;14.25;0.052496;3.7928;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-10;14.25;0.052496;3.7981;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-11;14.25;0.052496;3.7327;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-12;14.25;0.052496;3.7996;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-13;14.25;0.052496;3.8023;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-14;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-15;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-16;14.25;0.052496;3.8336;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-17;14.25;0.052496;3.8052;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-18;14.25;0.052496;3.7921;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-19;14.25;0.052496;3.7442;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-20;14.25;0.052496;3.701;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-21;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-22;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-23;14.25;0.052496;3.7231;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-24;14.25;0.052496;3.7081;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-25;14.25;0.052496;3.7688;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-26;14.25;0.052496;3.7606;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-27;14.25;0.052496;3.7399;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-28;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-29;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-11-30;14.25;0.052496;3.8506;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-01;14.25;0.052496;3.8745;0.96;0.49;0.1;95.70154;3.37;4.23;2.61;76.4;178.15;209.86
2015-12-02;14.25;0.052496;3.8545;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-03;14.25;0.052496;3.797;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-04;14.25;0.052496;3.7575;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-05;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-06;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-07;14.25;0.052496;3.7476;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-08;14.25;0.052496;3.7921;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-09;14.25;0.052496;3.758;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-10;14.25;0.052496;3.7685;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-11;14.25;0.052496;3.8548;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-12;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-13;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-14;14.25;0.052496;3.9023;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-15;14.25;0.052496;3.8703;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-16;14.25;0.052496;3.9357;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-17;14.25;0.052496;3.8929;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-18;14.25;0.052496;3.9062;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-19;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-20;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-21;14.25;0.052496;3.9831;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-22;14.25;0.052496;3.977;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-23;14.25;0.052496;3.9632;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-24;14.25;0.052496;3.9524;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-25;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-26;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-27;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-28;14.25;0.052496;3.9186;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-29;14.25;0.052496;3.8492;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-30;14.25;0.052496;3.9048;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2015-12-31;14.25;0.052496;3.9048;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-01;14.25;nan;nan;1.27;1.14;0.39;95.26161;3.47;4.3;2.72;72.4;183.39;216.68
2016-01-02;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-03;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-04;14.25;0.052496;4.0387;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-05;14.25;0.052496;4.0114;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-06;14.25;0.052496;4.0303;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-07;14.25;0.052496;4.0475;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-08;14.25;0.052496;4.025;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-09;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-10;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-11;14.25;0.052496;4.0153;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-12;14.25;0.052496;4.0299;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-13;14.25;0.052496;3.9863;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-14;14.25;0.052496;4.0223;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-15;14.25;0.052496;4.0402;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-16;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-17;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-18;14.25;0.052496;4.0364;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-19;14.25;0.052496;4.0303;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-20;14.25;0.052496;4.0861;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-21;14.25;0.052461;4.1558;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-22;14.25;0.052461;4.1232;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-23;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-24;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-25;14.25;0.052461;4.1002;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-26;14.25;0.052461;4.0967;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-27;14.25;0.052461;4.0448;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-28;14.25;0.052461;4.0838;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-29;14.25;0.052461;4.0428;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-30;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-01-31;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-01;14.25;0.052461;3.9986;0.9;1.29;0.54;95.21916;3.5;4.3;2.78;73.5;180.54;210.97
2016-02-02;14.25;0.052461;3.9919;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-03;14.25;0.052461;3.9558;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-04;14.25;0.052461;3.8653;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-05;14.25;0.052461;3.8975;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-06;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-07;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-08;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-09;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-10;14.25;0.052461;3.9412;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-11;14.25;0.052461;3.9642;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-12;14.25;0.052461;3.9891;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-13;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-14;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-15;14.25;0.052461;3.9885;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-16;14.25;0.052461;4.0213;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-17;14.25;0.052461;4.0318;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-18;14.25;0.052461;4.0091;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-19;14.25;0.052461;4.0492;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-20;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-21;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-22;14.25;0.052461;3.9618;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-23;14.25;0.052461;3.9684;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-24;14.25;0.052461;3.99;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-25;14.25;0.052461;3.94;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-26;14.25;0.052461;3.9578;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-27;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-28;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-02-29;14.25;0.052461;3.9796;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-01;14.25;0.052461;3.9913;0.43;0.51;0.64;94.49151;3.53;4.25;2.85;72.6;170.41;197.22
2016-03-02;14.25;0.052461;3.9116;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-03;14.25;0.052461;3.8504;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-04;14.25;0.052461;3.7188;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-05;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-06;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-07;14.25;0.052461;3.7714;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-08;14.25;0.052461;3.7813;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-09;14.25;0.052461;3.7037;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-10;14.25;0.052461;3.67;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-11;14.25;0.052461;3.6271;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-12;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-13;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-14;14.25;0.052461;3.6239;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-15;14.25;0.052461;3.7116;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-16;14.25;0.052461;3.8079;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-17;14.25;0.052461;3.6445;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-18;14.25;0.052461;3.6146;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-19;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-20;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-21;14.25;0.052461;3.6229;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-22;14.25;0.052461;3.6073;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-23;14.25;0.052461;3.6531;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-24;14.25;0.052461;3.6948;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-25;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-26;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-27;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-28;14.25;0.052461;3.6408;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-29;14.25;0.052461;3.6687;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-30;14.25;0.052461;3.6116;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-03-31;14.25;0.052461;3.5589;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-01;14.25;0.052461;3.5799;0.61;0.33;0.55;94.43629;3.65;4.3;3.04;73.2;164.72;188.81
2016-04-02;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-03;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-04;14.25;0.052461;3.5871;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-05;14.25;0.052461;3.6581;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-06;14.25;0.052461;3.6749;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-07;14.25;0.052461;3.6921;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-08;14.25;0.052461;3.6385;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-09;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-10;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-11;14.25;0.052461;3.5284;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-12;14.25;0.052461;3.5406;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-13;14.25;0.052461;3.5429;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-14;14.25;0.052461;3.5126;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-15;14.25;0.052461;3.5276;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-16;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-17;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-18;14.25;0.052461;3.5904;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-19;14.25;0.052461;3.5538;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-20;14.25;0.052461;3.5503;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-21;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-22;14.25;0.052461;3.5829;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-23;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-24;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-25;14.25;0.052461;3.5472;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-26;14.25;0.052461;3.5301;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-27;14.25;0.052461;3.5295;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-28;14.25;0.052461;3.4992;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-29;14.25;0.052461;3.4508;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-04-30;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-01;14.25;nan;nan;0.78;0.82;0.08;94.09619;3.73;4.32;3.17;73.1;166.25;190.48
2016-05-02;14.25;0.052461;3.4991;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-03;14.25;0.052461;3.555;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-04;14.25;0.052461;3.5397;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-05;14.25;0.052461;3.5296;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-06;14.25;0.052461;3.5362;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-07;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-08;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-09;14.25;0.052461;3.5387;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-10;14.25;0.052461;3.4772;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-11;14.25;0.052461;3.4645;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-12;14.25;0.052461;3.4877;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-13;14.25;0.052461;3.5041;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-14;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-15;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-16;14.25;0.052461;3.5035;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-17;14.25;0.052461;3.5037;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-18;14.25;0.052461;3.5368;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-19;14.25;0.052461;3.6003;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-20;14.25;0.052461;3.5419;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-21;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-22;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-23;14.25;0.052461;3.566;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-24;14.25;0.052461;3.5491;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-25;14.25;0.052461;3.5804;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-26;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-27;14.25;0.052461;3.6168;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-28;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-29;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-30;14.25;0.052461;3.5997;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-05-31;14.25;0.052461;3.5951;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-01;14.25;0.052461;3.6126;0.35;1.69;1.93;94.35823;3.51;4.05;2.99;73.4;166.98;190.51
2016-06-02;14.25;0.052461;3.5961;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-03;14.25;0.052461;3.5409;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-04;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-05;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-06;14.25;0.052461;3.5098;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-07;14.25;0.052461;3.4745;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-08;14.25;0.052461;3.3898;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-09;14.25;0.052461;3.3817;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-10;14.25;0.052461;3.4261;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-11;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-12;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-13;14.25;0.052461;3.4533;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-14;14.25;0.052461;3.4839;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-15;14.25;0.052461;3.4768;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-16;14.25;0.052461;3.4904;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-17;14.25;0.052461;3.4372;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-18;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-19;14.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2016-06-20;14.25;0.052461;3.3835;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
